id,comment,position,stakeholder,channel
755,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 63）,手続き懸念,地域団体,説明会
756,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 63）,代替案提案,一般利用者,Webフォーム
757,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 64）,条件付き賛成,一般利用者,Webフォーム
758,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 64）,賛成,一般利用者,紙提出
759,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 64）,反対,市民団体,Webフォーム
760,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 64）,条件付き賛成,地域団体,説明会
761,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 64）,反対,子育て団体,Webフォーム
762,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 64）,反対,自治会,紙提出
763,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 64）,条件付き賛成,高齢者団体,説明会
764,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 64）,条件付き賛成,支援団体,Webフォーム
765,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 64）,説明不足,一般利用者,Webフォーム
766,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 64）,説明不足,市民団体,紙提出
767,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 64）,手続き懸念,地域団体,説明会
768,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 64）,代替案提案,一般利用者,Webフォーム
769,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 65）,条件付き賛成,一般利用者,Webフォーム
770,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 65）,賛成,一般利用者,紙提出
771,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 65）,反対,市民団体,Webフォーム
772,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 65）,条件付き賛成,地域団体,説明会
773,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 65）,反対,子育て団体,Webフォーム
774,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 65）,反対,自治会,紙提出
775,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 65）,条件付き賛成,高齢者団体,説明会
776,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 65）,条件付き賛成,支援団体,Webフォーム
777,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 65）,説明不足,一般利用者,Webフォーム
778,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 65）,説明不足,市民団体,紙提出
779,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 65）,手続き懸念,地域団体,説明会
780,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 65）,代替案提案,一般利用者,Webフォーム
781,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 66）,条件付き賛成,一般利用者,Webフォーム
782,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 66）,賛成,一般利用者,紙提出
783,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 66）,反対,市民団体,Webフォーム
784,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 66）,条件付き賛成,地域団体,説明会
785,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 66）,反対,子育て団体,Webフォーム
786,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 66）,反対,自治会,紙提出
787,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 66）,条件付き賛成,高齢者団体,説明会
788,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 66）,条件付き賛成,支援団体,Webフォーム
789,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 66）,説明不足,一般利用者,Webフォーム
790,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 66）,説明不足,市民団体,紙提出
791,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 66）,手続き懸念,地域団体,説明会
792,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 66）,代替案提案,一般利用者,Webフォーム
793,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 67）,条件付き賛成,一般利用者,Webフォーム
794,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 67）,賛成,一般利用者,紙提出
795,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 67）,反対,市民団体,Webフォーム
796,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 67）,条件付き賛成,地域団体,説明会
797,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 67）,反対,子育て団体,Webフォーム
798,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 67）,反対,自治会,紙提出
799,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 67）,条件付き賛成,高齢者団体,説明会
800,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 67）,条件付き賛成,支援団体,Webフォーム
801,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 67）,説明不足,一般利用者,Webフォーム
802,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 67）,説明不足,市民団体,紙提出
803,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 67）,手続き懸念,地域団体,説明会
804,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 67）,代替案提案,一般利用者,Webフォーム
805,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 68）,条件付き賛成,一般利用者,Webフォーム
806,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 68）,賛成,一般利用者,紙提出
807,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 68）,反対,市民団体,Webフォーム
808,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 68）,条件付き賛成,地域団体,説明会
809,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 68）,反対,子育て団体,Webフォーム
810,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 68）,反対,自治会,紙提出
811,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 68）,条件付き賛成,高齢者団体,説明会
812,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 68）,条件付き賛成,支援団体,Webフォーム
813,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 68）,説明不足,一般利用者,Webフォーム
814,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 68）,説明不足,市民団体,紙提出
815,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 68）,手続き懸念,地域団体,説明会
816,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 68）,代替案提案,一般利用者,Webフォーム
817,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 69）,条件付き賛成,一般利用者,Webフォーム
818,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 69）,賛成,一般利用者,紙提出
819,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 69）,反対,市民団体,Webフォーム
820,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 69）,条件付き賛成,地域団体,説明会
821,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 69）,反対,子育て団体,Webフォーム
822,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 69）,反対,自治会,紙提出
823,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 69）,条件付き賛成,高齢者団体,説明会
824,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 69）,条件付き賛成,支援団体,Webフォーム
825,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 69）,説明不足,一般利用者,Webフォーム
826,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 69）,説明不足,市民団体,紙提出
827,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 69）,手続き懸念,地域団体,説明会
828,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 69）,代替案提案,一般利用者,Webフォーム
829,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 70）,条件付き賛成,一般利用者,Webフォーム
830,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 70）,賛成,一般利用者,紙提出
831,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 70）,反対,市民団体,Webフォーム
832,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 70）,条件付き賛成,地域団体,説明会
833,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 70）,反対,子育て団体,Webフォーム
834,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 70）,反対,自治会,紙提出
835,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 70）,条件付き賛成,高齢者団体,説明会
836,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 70）,条件付き賛成,支援団体,Webフォーム
837,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 70）,説明不足,一般利用者,Webフォーム
838,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 70）,説明不足,市民団体,紙提出
839,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 70）,手続き懸念,地域団体,説明会
840,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 70）,代替案提案,一般利用者,Webフォーム
841,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 71）,条件付き賛成,一般利用者,Webフォーム
842,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 71）,賛成,一般利用者,紙提出
843,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 71）,反対,市民団体,Webフォーム
844,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 71）,条件付き賛成,地域団体,説明会
845,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 71）,反対,子育て団体,Webフォーム
846,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 71）,反対,自治会,紙提出
847,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 71）,条件付き賛成,高齢者団体,説明会
848,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 71）,条件付き賛成,支援団体,Webフォーム
849,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 71）,説明不足,一般利用者,Webフォーム
850,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 71）,説明不足,市民団体,紙提出
851,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 71）,手続き懸念,地域団体,説明会
852,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 71）,代替案提案,一般利用者,Webフォーム
853,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 72）,条件付き賛成,一般利用者,Webフォーム
854,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 72）,賛成,一般利用者,紙提出
855,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 72）,反対,市民団体,Webフォーム
856,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 72）,条件付き賛成,地域団体,説明会
857,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 72）,反対,子育て団体,Webフォーム
858,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 72）,反対,自治会,紙提出
859,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 72）,条件付き賛成,高齢者団体,説明会
860,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 72）,条件付き賛成,支援団体,Webフォーム
861,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 72）,説明不足,一般利用者,Webフォーム
862,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 72）,説明不足,市民団体,紙提出
863,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 72）,手続き懸念,地域団体,説明会
864,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 72）,代替案提案,一般利用者,Webフォーム
865,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 73）,条件付き賛成,一般利用者,Webフォーム
866,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 73）,賛成,一般利用者,紙提出
867,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 73）,反対,市民団体,Webフォーム
868,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 73）,条件付き賛成,地域団体,説明会
869,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 73）,反対,子育て団体,Webフォーム
870,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 73）,反対,自治会,紙提出
871,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 73）,条件付き賛成,高齢者団体,説明会
872,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 73）,条件付き賛成,支援団体,Webフォーム
873,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 73）,説明不足,一般利用者,Webフォーム
874,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 73）,説明不足,市民団体,紙提出
875,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 73）,手続き懸念,地域団体,説明会
876,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 73）,代替案提案,一般利用者,Webフォーム
877,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 74）,条件付き賛成,一般利用者,Webフォーム
878,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 74）,賛成,一般利用者,紙提出
879,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 74）,反対,市民団体,Webフォーム
880,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 74）,条件付き賛成,地域団体,説明会
881,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 74）,反対,子育て団体,Webフォーム
882,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 74）,反対,自治会,紙提出
883,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 74）,条件付き賛成,高齢者団体,説明会
884,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 74）,条件付き賛成,支援団体,Webフォーム
885,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 74）,説明不足,一般利用者,Webフォーム
886,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 74）,説明不足,市民団体,紙提出
887,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 74）,手続き懸念,地域団体,説明会
888,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 74）,代替案提案,一般利用者,Webフォーム
889,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 75）,条件付き賛成,一般利用者,Webフォーム
890,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 75）,賛成,一般利用者,紙提出
891,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 75）,反対,市民団体,Webフォーム
892,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 75）,条件付き賛成,地域団体,説明会
893,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 75）,反対,子育て団体,Webフォーム
894,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 75）,反対,自治会,紙提出
895,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 75）,条件付き賛成,高齢者団体,説明会
896,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 75）,条件付き賛成,支援団体,Webフォーム
897,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 75）,説明不足,一般利用者,Webフォーム
898,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 75）,説明不足,市民団体,紙提出
899,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 75）,手続き懸念,地域団体,説明会
900,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 75）,代替案提案,一般利用者,Webフォーム
901,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 76）,条件付き賛成,一般利用者,Webフォーム
902,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 76）,賛成,一般利用者,紙提出
903,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 76）,反対,市民団体,Webフォーム
904,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 76）,条件付き賛成,地域団体,説明会
905,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 76）,反対,子育て団体,Webフォーム
906,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 76）,反対,自治会,紙提出
907,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 76）,条件付き賛成,高齢者団体,説明会
908,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 76）,条件付き賛成,支援団体,Webフォーム
909,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 76）,説明不足,一般利用者,Webフォーム
910,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 76）,説明不足,市民団体,紙提出
911,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 76）,手続き懸念,地域団体,説明会
912,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 76）,代替案提案,一般利用者,Webフォーム
913,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 77）,条件付き賛成,一般利用者,Webフォーム
914,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 77）,賛成,一般利用者,紙提出
915,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 77）,反対,市民団体,Webフォーム
916,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 77）,条件付き賛成,地域団体,説明会
917,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 77）,反対,子育て団体,Webフォーム
918,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 77）,反対,自治会,紙提出
919,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 77）,条件付き賛成,高齢者団体,説明会
920,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 77）,条件付き賛成,支援団体,Webフォーム
921,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 77）,説明不足,一般利用者,Webフォーム
922,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 77）,説明不足,市民団体,紙提出
923,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 77）,手続き懸念,地域団体,説明会
924,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 77）,代替案提案,一般利用者,Webフォーム
925,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 78）,条件付き賛成,一般利用者,Webフォーム
926,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 78）,賛成,一般利用者,紙提出
927,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 78）,反対,市民団体,Webフォーム
928,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 78）,条件付き賛成,地域団体,説明会
929,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 78）,反対,子育て団体,Webフォーム
930,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 78）,反対,自治会,紙提出
931,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 78）,条件付き賛成,高齢者団体,説明会
932,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 78）,条件付き賛成,支援団体,Webフォーム
933,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 78）,説明不足,一般利用者,Webフォーム
934,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 78）,説明不足,市民団体,紙提出
935,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 78）,手続き懸念,地域団体,説明会
936,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 78）,代替案提案,一般利用者,Webフォーム
937,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 79）,条件付き賛成,一般利用者,Webフォーム
938,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 79）,賛成,一般利用者,紙提出
939,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 79）,反対,市民団体,Webフォーム
940,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 79）,条件付き賛成,地域団体,説明会
941,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 79）,反対,子育て団体,Webフォーム
942,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 79）,反対,自治会,紙提出
943,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 79）,条件付き賛成,高齢者団体,説明会
944,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 79）,条件付き賛成,支援団体,Webフォーム
945,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 79）,説明不足,一般利用者,Webフォーム
946,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 79）,説明不足,市民団体,紙提出
947,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 79）,手続き懸念,地域団体,説明会
948,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 79）,代替案提案,一般利用者,Webフォーム
949,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 80）,条件付き賛成,一般利用者,Webフォーム
950,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 80）,賛成,一般利用者,紙提出
951,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 80）,反対,市民団体,Webフォーム
952,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 80）,条件付き賛成,地域団体,説明会
953,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 80）,反対,子育て団体,Webフォーム
954,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 80）,反対,自治会,紙提出
955,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 80）,条件付き賛成,高齢者団体,説明会
956,低所得の方も使える公共施設であるため、所得や活動目的に応じた配慮が必要です。（同種意見 80）,条件付き賛成,支援団体,Webフォーム
957,なぜこの金額になるのか、算定式や維持管理費の内訳が資料からは分かりません。（同種意見 80）,説明不足,一般利用者,Webフォーム
958,近隣自治体との比較だけでなく、施設の稼働率や利用目的ごとの影響も示してほしいです。（同種意見 80）,説明不足,市民団体,紙提出
959,意見募集期間が短く、利用団体内で十分に話し合う時間がありませんでした。（同種意見 80）,手続き懸念,地域団体,説明会
960,現行案だけでなく、段階導入案や時間帯別料金案など複数案を比較できると判断しやすいです。（同種意見 80）,代替案提案,一般利用者,Webフォーム
961,施設の老朽化が進んでいるので、維持管理費の一部を利用者が負担する考え方自体は理解できます。（同種意見 81）,条件付き賛成,一般利用者,Webフォーム
962,無料に近い料金のままでは将来の修繕費が不足すると思うので、根拠を示した上で見直すべきです。（同種意見 81）,賛成,一般利用者,紙提出
963,一度に倍近く上がると、定期利用している団体は活動回数を減らさざるを得ません。（同種意見 81）,反対,市民団体,Webフォーム
964,値上げする場合でも、初年度は小幅にして段階的に移行する方法を検討してほしいです。（同種意見 81）,条件付き賛成,地域団体,説明会
965,子育てサークルは参加費を低く抑えているため、部屋代が上がると参加者負担に直結します。（同種意見 81）,反対,子育て団体,Webフォーム
966,地域の自主活動まで同じ料金体系にすると、住民同士の交流の場が減るのではないでしょうか。（同種意見 81）,反対,自治会,紙提出
967,高齢者の体操教室は健康づくりにもつながるので、減免の対象として残してほしいです。（同種意見 81）,条件付き賛成,高齢者団体,説明会
